	id	title	year	genres	runtime	numvotes	rating	sub_id
283	367882	Indiana Jones and the Kingdom of the Crystal Skull	2008	['Action', 'Adventure']	122	390661	6.2	1951936112
284	1454029	The Help	2011	['Drama']	146	390451	8.1	1952970080
285	887912	The Hurt Locker	2008	['Drama', 'Thriller', 'War']	131	390403	7.6	1952297947
286	1979320	Rush	2013	['Action', 'Biography', 'Drama']	123	389278	8.1	1954061440
287	319061	Big Fish	2003	['Adventure', 'Drama', 'Fantasy']	125	388696	8.0	1951655675
288	2103281	Dawn of the Planet of the Apes	2014	['Action', 'Adventure', 'Drama']	130	387972	7.6	1954468653
289	443706	Zodiac	2007	['Crime', 'Drama', 'Mystery']	157	387889	7.7	1951678363
290	367594	Charlie and the Chocolate Factory	2005	['Adventure', 'Comedy', 'Family']	115	387313	6.6	1952183234
291	327056	Mystic River	2003	['Crime', 'Drama', 'Mystery']	138	386962	8.0	1951848435
292	101414	Beauty and the Beast	1991	['Animation', 'Family', 'Fantasy']	84	386672	8.0	75958
293	1568346	The Girl with the Dragon Tattoo	2011	['Crime', 'Drama', 'Mystery']	158	385955	7.8	1953016204
294	407304	War of the Worlds	2005	['Adventure', 'Sci-Fi', 'Thriller']	116	385668	6.5	1952842963
295	1872181	The Amazing Spider-Man 2	2014	['Action', 'Adventure', 'Sci-Fi']	142	385374	6.6	1954352722
296	1535109	Captain Phillips	2013	['Biography', 'Drama', 'Thriller']	134	385357	7.8	1954076311
297	1790864	The Maze Runner	2014	['Action', 'Mystery', 'Sci-Fi']	113	384785	6.8	1954485283
298	314331	Love Actually	2003	['Comedy', 'Drama', 'Romance']	135	384607	7.6	208949
299	319262	The Day After Tomorrow	2004	['Action', 'Adventure', 'Sci-Fi']	124	383810	6.4	1952051378
300	2713180	Fury	2014	['Action', 'Drama', 'War']	134	379472	7.6	1954581243
301	2948356	Zootopia	2016	['Animation', 'Adventure', 'Comedy']	108	379259	8.0	1955211696
302	298148	Shrek 2	2004	['Animation', 'Adventure', 'Comedy']	93	379064	7.2	1951663896
303	5463162	Deadpool 2	2018	['Action', 'Adventure', 'Comedy']	119	378219	7.8	1956020213
304	441773	Kung Fu Panda	2008	['Animation', 'Action', 'Adventure']	92	377810	7.6	1951958835
305	1951265	The Hunger Games: Mockingjay - Part 1	2014	['Action', 'Adventure', 'Sci-Fi']	123	376480	6.6	1954631756
306	830515	Quantum of Solace	2008	['Action', 'Adventure', 'Thriller']	106	376032	6.6	1952073768
307	335266	Lost in Translation	2003	['Drama']	102	372471	7.8	1952714472
308	1856101	Blade Runner 2049	2017	['Drama', 'Mystery', 'Sci-Fi']	164	371419	8.0	1955771728
309	382625	The Da Vinci Code	2006	['Mystery', 'Thriller']	149	370303	6.6	1952124515
310	337978	Live Free or Die Hard	2007	['Action', 'Thriller']	128	369988	7.1	1951708748
311	1723121	We're the Millers	2013	['Comedy', 'Crime']	110	369917	7.0	1953790496
312	217505	Gangs of New York	2002	['Crime', 'Drama']	167	369659	7.5	1951713083
313	120591	Armageddon	1998	['Action', 'Adventure', 'Sci-Fi']	151	368921	6.7	1952969190
314	325710	The Last Samurai	2003	['Action', 'Drama', 'War']	154	368334	7.7	1951609380
315	2245084	Big Hero 6	2014	['Animation', 'Action', 'Adventure']	102	367671	7.8	1954609860
316	97165	Dead Poets Society	1989	['Comedy', 'Drama']	128	365835	8.1	1953196254
317	120616	The Mummy	1999	['Action', 'Adventure', 'Fantasy']	124	365411	7.0	1951895960
318	765429	American Gangster	2007	['Biography', 'Crime', 'Drama']	157	365210	7.8	1951708088
319	1399103	Transformers: Dark of the Moon	2011	['Action', 'Adventure', 'Sci-Fi']	154	364834	6.3	1952932353
320	360717	King Kong	2005	['Action', 'Adventure', 'Drama']	187	364757	7.2	1952140557
321	362227	The Terminal	2004	['Comedy', 'Drama', 'Romance']	128	363692	7.3	1954230310
322	398286	Tangled	2010	['Animation', 'Adventure', 'Comedy']	100	363606	7.8	1952794110
323	1055369	Transformers: Revenge of the Fallen	2009	['Action', 'Adventure', 'Sci-Fi']	150	363423	6.0	1952195191
324	405422	The 40 Year Old Virgin	2005	['Comedy', 'Romance']	116	362274	7.1	1951713101
325	2119532	Hacksaw Ridge	2016	['Biography', 'Drama', 'History']	139	361865	8.1	1955458877
326	3183660	Fantastic Beasts and Where to Find Them	2016	['Adventure', 'Family', 'Fantasy']	133	361508	7.3	1955387669
327	1895587	Spotlight	2015	['Crime', 'Drama']	129	361394	8.1	1955068988
328	33467	Citizen Kane	1941	['Drama', 'Mystery']	119	360943	8.3	152677
329	780536	In Bruges	2008	['Comedy', 'Crime', 'Drama']	107	359693	7.9	1951882000
330	1245492	This Is the End	2013	['Comedy', 'Fantasy']	107	358827	6.6	1953717870
331	2980516	The Theory of Everything	2014	['Biography', 'Drama', 'Romance']	123	358490	7.7	1954612116
332	117060	Mission: Impossible	1996	['Action', 'Adventure', 'Thriller']	110	357218	7.1	1952864876
333	1014759	Alice in Wonderland	2010	['Adventure', 'Family', 'Fantasy']	108	356864	6.5	1952323063
334	3890160	Baby Driver	2017	['Action', 'Crime', 'Drama']	112	356405	7.6	1955674811
335	93779	The Princess Bride	1987	['Adventure', 'Family', 'Fantasy']	98	356205	8.1	1951694499
336	99088	Back to the Future Part III	1990	['Adventure', 'Comedy', 'Sci-Fi']	118	356116	7.4	1951895990
337	139654	Training Day	2001	['Crime', 'Drama', 'Thriller']	122	354992	7.7	1952726634
338	1605783	Midnight in Paris	2011	['Comedy', 'Fantasy', 'Romance']	94	354677	7.7	1952966394
339	38650	It's a Wonderful Life	1946	['Drama', 'Family', 'Fantasy']	130	354162	8.6	1952218397
340	163651	American Pie	1999	['Comedy']	95	351860	7.0	1951858641
341	2379713	Spectre	2015	['Action', 'Adventure', 'Thriller']	148	350502	6.8	1954991136
342	3385516	X-Men: Apocalypse	2016	['Action', 'Adventure', 'Sci-Fi']	144	350281	7.0	1955268612
343	32138	The Wizard of Oz	1939	['Adventure', 'Family', 'Fantasy']	102	350211	8.0	1952160054
344	387564	Saw	2004	['Crime', 'Horror', 'Mystery']	103	350098	7.6	1951870897
345	4972582	Split	2016	['Horror', 'Thriller']	117	350020	7.3	1955519872
346	942385	Tropic Thunder	2008	['Action', 'Adventure', 'Comedy']	107	349963	7.0	1951963886
347	1396484	It	2017	['Horror', 'Thriller']	135	349860	7.4	1955686517
348	91763	Platoon	1986	['Drama', 'War']	120	349497	8.1	1953232140
349	1060277	Cloverfield	2008	['Action', 'Horror', 'Sci-Fi']	85	349346	7.0	1951850081
350	181852	Terminator 3: Rise of the Machines	2003	['Action', 'Sci-Fi']	109	347581	6.3	1951898235
351	217869	Unbreakable	2000	['Drama', 'Mystery', 'Sci-Fi']	106	346910	7.3	1953197940
352	1905041	Furious 6	2013	['Action', 'Crime', 'Thriller']	130	345135	7.1	1953614200
353	831387	Godzilla	2014	['Action', 'Adventure', 'Sci-Fi']	123	344859	6.4	1954357695
354	315327	Bruce Almighty	2003	['Comedy', 'Drama', 'Fantasy']	101	344574	6.7	1951696684
355	1637688	In Time	2011	['Action', 'Crime', 'Drama']	109	344546	6.7	1953011986
356	289043	28 Days Later...	2002	['Drama', 'Horror', 'Sci-Fi']	113	343854	7.6	1951688837
357	93773	Predator	1987	['Action', 'Adventure', 'Sci-Fi']	107	343554	7.8	1951656659
358	119567	The Lost World: Jurassic Park	1997	['Action', 'Adventure', 'Sci-Fi']	129	342908	6.5	1951876112
359	1690953	Despicable Me 2	2013	['Animation', 'Adventure', 'Comedy']	98	342221	7.4	1953770417
360	1772341	Wreck-It Ralph	2012	['Animation', 'Adventure', 'Comedy']	101	341159	7.7	1953338368
361	112864	Die Hard: With a Vengeance	1995	['Action', 'Adventure', 'Thriller']	128	339572	7.6	208781
362	105695	Unforgiven	1992	['Drama', 'Western']	130	338657	8.2	1952360891
363	493464	Wanted	2008	['Action', 'Crime', 'Fantasy']	110	338452	6.7	1951950370
364	363771	The Chronicles of Narnia: The Lion, the Witch and the Wardrobe	2005	['Adventure', 'Family', 'Fantasy']	143	338225	6.9	1951741738
365	265086	Black Hawk Down	2001	['Drama', 'History', 'War']	144	337900	7.7	1951637348
366	458352	The Devil Wears Prada	2006	['Comedy', 'Drama']	109	337533	6.9	1952229591
367	446029	Scott Pilgrim vs. the World	2010	['Action', 'Comedy', 'Fantasy']	112	336908	7.5	1952590447
368	5027774	Three Billboards Outside Ebbing, Missouri	2017	['Crime', 'Drama']	115	336822	8.2	1955789722
369	1259521	The Cabin in the Woods	2011	['Comedy', 'Horror']	95	336357	7.0	1953188975
370	1217209	Brave	2012	['Animation', 'Adventure', 'Comedy']	93	336173	7.1	1953186963
371	443543	The Illusionist	2006	['Drama', 'Mystery', 'Romance']	110	335747	7.6	1951641457
372	83866	E.T. the Extra-Terrestrial	1982	['Family', 'Sci-Fi']	115	335010	7.9	1952255475
373	86879	Amadeus	1984	['Biography', 'Drama', 'History']	160	334225	8.3	1952247662
374	369339	Collateral	2004	['Crime', 'Drama', 'Thriller']	120	334064	7.5	1345
375	2820852	Furious 7	2015	['Action', 'Crime', 'Thriller']	137	333322	7.2	1954748557
376	79470	Monty Python's Life of Brian	1979	['Comedy']	94	332767	8.1	1952068079
377	92005	Stand by Me	1986	['Adventure', 'Drama']	89	331755	8.1	1951671187
378	443453	Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan	2006	['Comedy']	84	330985	7.3	1951639166
379	70047	The Exorcist	1973	['Horror']	122	330884	8.0	1951616078
380	478311	Knocked Up	2007	['Comedy', 'Drama', 'Romance']	129	330579	7.0	1951693525
381	349903	Ocean's Twelve	2004	['Crime', 'Thriller']	125	329683	6.5	317243
382	1727824	Bohemian Rhapsody	2018	['Biography', 'Drama', 'Music']	134	329276	8.1	1956200548
383	351283	Madagascar	2005	['Animation', 'Adventure', 'Comedy']	86	329068	6.9	1953242436
384	84787	The Thing	1982	['Horror', 'Mystery', 'Sci-Fi']	109	328651	8.1	1951893858
385	1282140	Easy A	2010	['Comedy', 'Drama', 'Romance']	92	328327	7.1	1952642653
386	361862	The Machinist	2004	['Drama', 'Thriller']	101	328283	7.7	1952318906
387	1596343	Fast Five	2011	['Action', 'Crime', 'Thriller']	130	328261	7.3	1952856495
388	109686	Dumb and Dumber	1994	['Comedy']	107	327808	7.3	1954553304
389	317219	Cars	2006	['Animation', 'Comedy', 'Family']	117	326354	7.1	1951611594
390	1190080	2012	2009	['Action', 'Adventure', 'Sci-Fi']	158	326311	5.8	1952239520
391	3397884	Sicario	2015	['Action', 'Crime', 'Drama']	121	325626	7.6	1955011852
392	1371111	Cloud Atlas	2012	['Action', 'Drama', 'Mystery']	172	325306	7.4	1953312065
393	1210166	Moneyball	2011	['Biography', 'Drama', 'Sport']	133	324622	7.6	1952989965
394	119094	Face/Off	1997	['Action', 'Crime', 'Sci-Fi']	138	324405	7.3	1951889014
395	99674	The Godfather Part III	1990	['Crime', 'Drama']	162	324367	7.6	1951660733
396	974015	Justice League	2017	['Action', 'Adventure', 'Fantasy']	120	324120	6.5	1955766224
397	1542344	127 Hours	2010	['Adventure', 'Biography', 'Drama']	94	322113	7.6	1952714120
398	87332	Ghostbusters	1984	['Action', 'Comedy', 'Fantasy']	105	321747	7.8	1951631979
399	408236	Sweeney Todd: The Demon Barber of Fleet Street	2007	['Drama', 'Horror', 'Musical']	116	321120	7.4	1951839311
400	317740	The Italian Job	2003	['Action', 'Crime', 'Thriller']	111	321021	7.0	1951614125
401	840361	The Town	2010	['Crime', 'Drama', 'Thriller']	125	320987	7.6	1952666862
402	405094	The Lives of Others	2006	['Drama', 'Thriller']	137	320300	8.4	1952244866
403	1650062	Super 8	2011	['Mystery', 'Sci-Fi', 'Thriller']	112	319453	7.0	1952904561
404	438488	Terminator Salvation	2009	['Action', 'Adventure', 'Sci-Fi']	115	318998	6.6	1952157156
405	232500	The Fast and the Furious	2001	['Action', 'Crime', 'Thriller']	106	318735	6.8	1951710926
406	52357	Vertigo	1958	['Mystery', 'Romance', 'Thriller']	128	317644	8.3	320071
407	2294449	22 Jump Street	2014	['Action', 'Comedy', 'Crime']	112	317455	7.0	1954414434
408	88847	The Breakfast Club	1985	['Comedy', 'Drama']	97	316671	7.9	1952931274
409	103639	Aladdin	1992	['Animation', 'Adventure', 'Comedy']	90	316589	8.0	108334
410	1632708	Friends with Benefits	2011	['Comedy', 'Romance']	109	315768	6.6	1952976627
411	286106	Signs	2002	['Drama', 'Mystery', 'Sci-Fi']	106	315211	6.7	1951876206
412	964517	The Fighter	2010	['Biography', 'Drama', 'Sport']	116	315139	7.8	1952715965
413	1065073	Boyhood	2014	['Drama']	165	314368	7.9	1954432424
414	119174	The Game	1997	['Drama', 'Mystery', 'Thriller']	129	313190	7.8	1952161536
415	396269	Wedding Crashers	2005	['Comedy', 'Romance']	119	313069	7.0	175792
416	2582846	The Fault in Our Stars	2014	['Drama', 'Romance']	126	312887	7.7	1954380464
417	110475	The Mask	1994	['Comedy', 'Fantasy']	101	312869	6.9	1952181855
418	3170832	Room	2015	['Drama', 'Thriller']	118	312797	8.2	1955090237
419	454848	Inside Man	2006	['Crime', 'Drama', 'Mystery']	129	312189	7.6	1952078131
420	230600	The Others	2001	['Horror', 'Mystery', 'Thriller']	104	312141	7.6	1951722997
421	395169	Hotel Rwanda	2004	['Biography', 'Drama', 'History']	121	311958	8.1	1951668132
422	99423	Die Hard 2	1990	['Action', 'Thriller']	124	311583	7.1	1952076152
423	120912	Men in Black II	2002	['Action', 'Adventure', 'Comedy']	88	311393	6.1	1951895313
424	96895	Batman	1989	['Action', 'Adventure']	126	311201	7.6	1951892190
425	1182345	Moon	2009	['Drama', 'Mystery', 'Sci-Fi']	97	310438	7.9	1952214046
426	1068680	Yes Man	2008	['Comedy', 'Romance']	104	309428	6.8	1952090142
427	2381249	Mission: Impossible - Rogue Nation	2015	['Action', 'Adventure', 'Thriller']	131	309306	7.4	1954845092
428	1409024	Men in Black 3	2012	['Action', 'Adventure', 'Comedy']	106	307483	6.8	1953203474
429	1355644	Passengers	2016	['Drama', 'Romance', 'Sci-Fi']	116	307410	7.0	1955481581
430	357413	Anchorman: The Legend of Ron Burgundy	2004	['Comedy']	94	307134	7.2	1953465236
431	1320253	The Expendables	2010	['Action', 'Adventure', 'Thriller']	103	306625	6.5	1952447348
432	1596363	The Big Short	2015	['Biography', 'Comedy', 'Drama']	130	306322	7.8	1955033620
433	338751	The Aviator	2004	['Biography', 'Drama']	170	306246	7.5	1952868893
434	328107	Man on Fire	2004	['Action', 'Crime', 'Drama']	146	306143	7.7	1951875712
435	162661	Sleepy Hollow	1999	['Fantasy', 'Horror', 'Mystery']	105	304726	7.4	1952191944
436	317919	Mission: Impossible III	2006	['Action', 'Adventure', 'Thriller']	126	304630	6.9	1951608507
437	1587310	Maleficent	2014	['Action', 'Adventure', 'Family']	97	303067	7.0	1954369256
438	363163	Downfall	2004	['Biography', 'Drama', 'History']	156	303016	8.2	1952117227
439	343660	50 First Dates	2004	['Comedy', 'Drama', 'Romance']	99	302507	6.8	371
440	5580390	The Shape of Water	2017	['Adventure', 'Drama', 'Fantasy']	123	302448	7.3	1955802093
441	1490017	The Lego Movie	2014	['Animation', 'Action', 'Adventure']	100	302083	7.8	1954281853
442	1231583	Due Date	2010	['Adventure', 'Comedy']	95	301921	6.5	1952749488
443	1907668	Flight	2012	['Drama', 'Thriller']	138	301575	7.3	1953308378
444	111257	Speed	1994	['Action', 'Adventure', 'Crime']	116	300726	7.2	1951740043
445	118971	The Devil's Advocate	1997	['Drama', 'Mystery', 'Thriller']	144	300301	7.5	1954389834
446	1193138	Up in the Air	2009	['Comedy', 'Drama', 'Romance']	109	299829	7.4	1952258280
447	455944	The Equalizer	2014	['Action', 'Crime', 'Thriller']	132	299760	7.2	1954505115
448	377092	Mean Girls	2004	['Comedy']	97	299725	7.0	1953234621
449	1306980	50/50	2011	['Comedy', 'Drama', 'Romance']	100	299284	7.7	1953001903
450	388795	Brokeback Mountain	2005	['Drama', 'Romance']	134	297962	7.7	1951842159
451	1187043	3 Idiots	2009	['Comedy', 'Drama']	170	296652	8.4	1952914479
452	298130	The Ring	2002	['Horror', 'Mystery']	115	296538	7.1	1951971484
453	6644200	A Quiet Place	2018	['Drama', 'Horror', 'Mystery']	90	296234	7.6	1955924831
454	496806	Ocean's Thirteen	2007	['Crime', 'Thriller']	122	295978	6.9	1951693875
455	120667	Fantastic Four	2005	['Action', 'Adventure', 'Fantasy']	106	295729	5.7	1951690181
456	1677720	Ready Player One	2018	['Action', 'Adventure', 'Sci-Fi']	140	295299	7.5	1955934318
457	1104001	Tron	2010	['Action', 'Adventure', 'Fantasy']	125	294877	6.8	1952795331
458	238380	Equilibrium	2002	['Action', 'Drama', 'Sci-Fi']	107	294875	7.5	1951729890
459	212338	Meet the Parents	2000	['Comedy', 'Romance']	108	292123	7.0	32613
460	910936	Pineapple Express	2008	['Action', 'Comedy', 'Crime']	111	291998	7.0	1951982435
461	213149	Pearl Harbor	2001	['Action', 'Drama', 'History']	183	291965	6.1	1951875509
462	117500	The Rock	1996	['Action', 'Adventure', 'Thriller']	136	291946	7.4	1952841650
463	119698	Princess Mononoke	1997	['Animation', 'Adventure', 'Fantasy']	134	291503	8.4	244711
464	462538	The Simpsons Movie	2007	['Animation', 'Adventure', 'Comedy']	87	290691	7.3	1951709979
465	822854	Shooter	2007	['Action', 'Drama', 'Thriller']	124	290664	7.2	1951676444
466	1748122	Moonrise Kingdom	2012	['Adventure', 'Comedy', 'Drama']	94	290201	7.8	1953213960
467	1453405	Monsters University	2013	['Animation', 'Adventure', 'Comedy']	104	289795	7.3	1953759371
468	120755	Mission: Impossible II	2000	['Action', 'Adventure', 'Thriller']	123	289344	6.1	1951976687
469	166924	Mulholland Dr.	2001	['Drama', 'Mystery', 'Thriller']	147	289281	8.0	1953023248
470	91042	Ferris Bueller's Day Off	1986	['Comedy']	103	287871	7.8	1952144143
471	120601	Being John Malkovich	1999	['Comedy', 'Drama', 'Fantasy']	113	287762	7.8	1951972972
472	425210	Lucky Number Slevin	2006	['Crime', 'Drama', 'Mystery']	110	287683	7.8	1951609851
473	399201	The Island	2005	['Action', 'Sci-Fi', 'Thriller']	136	287348	6.9	1951696732
474	167190	Hellboy	2004	['Action', 'Fantasy', 'Horror']	122	286979	6.9	1951910453
475	887883	Burn After Reading	2008	['Comedy', 'Crime', 'Drama']	96	286321	7.0	1952002204
476	81398	Raging Bull	1980	['Biography', 'Drama', 'Sport']	129	285879	8.2	1951664118
477	477347	Night at the Museum	2006	['Adventure', 'Comedy', 'Family']	108	285349	6.4	1951644756
478	2788710	The Interview	2014	['Comedy']	112	284994	6.5	1954555840
479	1707386	Les Misérables	2012	['Drama', 'History', 'Musical']	158	284369	7.6	1953318936
480	368891	National Treasure	2004	['Action', 'Adventure', 'Family']	131	284121	6.9	1952180919
481	970179	Hugo	2011	['Adventure', 'Drama', 'Family']	126	283706	7.5	1953034462
482	790724	Jack Reacher	2012	['Action', 'Crime', 'Thriller']	130	283075	7.0	1953480391
483	209163	The Mummy Returns	2001	['Action', 'Adventure', 'Fantasy']	130	283024	6.4	1951896769
484	77416	The Deer Hunter	1978	['Drama', 'War']	183	282812	8.1	1952046054
485	433035	Real Steel	2011	['Action', 'Drama', 'Family']	127	282699	7.1	1953000446
486	1403865	True Grit	2010	['Adventure', 'Drama', 'Western']	110	282583	7.6	1952718840
487	389860	Click	2006	['Comedy', 'Drama', 'Fantasy']	107	282211	6.4	1951609440
488	2109248	Transformers: Age of Extinction	2014	['Action', 'Adventure', 'Sci-Fi']	165	282067	5.7	1954406191
489	47478	Seven Samurai	1954	['Adventure', 'Drama']	207	281195	8.7	2031
490	347149	Howl's Moving Castle	2004	['Animation', 'Adventure', 'Family']	119	280553	8.2	1951629513
491	119396	Jackie Brown	1997	['Crime', 'Drama', 'Thriller']	154	279265	7.5	1952149553
492	2322441	Fifty Shades of Grey	2015	['Drama', 'Romance', 'Thriller']	125	277511	4.1	1954649943
493	399295	Lord of War	2005	['Crime', 'Drama', 'Thriller']	122	276944	7.6	1951696678
494	100802	Total Recall	1990	['Action', 'Sci-Fi', 'Thriller']	113	276826	7.5	173023
495	386588	Hitch	2005	['Comedy', 'Romance']	118	276743	6.6	181099
496	1764651	The Expendables 2	2012	['Action', 'Adventure', 'Thriller']	103	276494	6.6	1953230461
497	1125849	The Wrestler	2008	['Drama', 'Sport']	109	276444	7.9	1952066565
498	944835	Salt	2010	['Action', 'Mystery', 'Thriller']	100	276222	6.4	1952423832
499	360486	Constantine	2005	['Action', 'Fantasy', 'Horror']	121	275654	7.0	1951740350
500	1646971	How to Train Your Dragon 2	2014	['Animation', 'Action', 'Adventure']	102	275175	7.8	1954386640
501	453467	Deja Vu	2006	['Action', 'Crime', 'Sci-Fi']	126	274996	7.1	1952150374
502	87843	Once Upon a Time in America	1984	['Crime', 'Drama']	229	274843	8.4	1952163077
503	359950	The Secret Life of Walter Mitty	2013	['Adventure', 'Comedy', 'Drama']	114	274199	7.3	1954187995
504	129387	There's Something About Mary	1998	['Comedy', 'Romance']	119	274154	7.1	1951896556
505	212720	A.I. Artificial Intelligence	2001	['Adventure', 'Drama', 'Sci-Fi']	146	273171	7.1	1952581894
506	110148	Interview with the Vampire: The Vampire Chronicles	1994	['Drama', 'Horror']	123	272947	7.6	1951976772
507	449467	Babel	2006	['Drama']	143	272486	7.5	1951635080
508	1397280	Taken 2	2012	['Action', 'Thriller']	92	271873	6.3	1953291072
509	163025	Jurassic Park III	2001	['Action', 'Adventure', 'Sci-Fi']	92	271568	5.9	1952949385
